frame_idx,timestamp,track_id,x1,y1,x2,y2,conf,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
410,13.6667,18,216.57,194.51,326.63,635.35,0.8393,293.42,254.04,0.9861,296.53,241.39,0.7913,281.74,245.66,0.9911,292.81,235.85,0.0897,252.99,244.77,0.9715,285.86,280.43,0.9655,238.07,295.36,0.9972,290.4,350.54,0.6825,247.21,379.75,0.9862,312.31,410.83,0.6866,275.47,439.5,0.9682,295.57,420.63,0.9925,265.25,430.04,0.9979,302.56,501.97,0.9913,276.11,515.48,0.9974,292.64,576.73,0.975,279.59,594.45,0.9873
410,13.6667,4,123.35,235.83,260.74,682.72,0.8735,214.79,290.36,0.8073,213.4,281.26,0.1579,208.25,283.3,0.9047,189.68,283.26,0.0433,181.65,289.48,0.9692,176.66,332.16,0.9031,163.51,344.47,0.9961,176.77,408.1,0.4699,173.78,433.22,0.9865,207.05,471.42,0.4408,207.25,488.35,0.9542,183.49,461.31,0.9819,175.5,470.55,0.9963,206.27,543.96,0.9763,203.66,557.12,0.9948,202.96,629.51,0.9376,206.87,646.55,0.9738
410,13.6667,1,1.82,275.85,141.06,641.77,0.8108,72.57,318.59,0.1985,69.42,311.39,0.0377,72.17,311.66,0.2406,42.7,316.1,0.3951,73.45,317.93,0.9262,24.68,356.99,0.9358,90.65,355.82,0.9958,22.23,399.27,0.3921,123.18,378.01,0.9679,55.58,390.2,0.1801,114.76,353.22,0.7788,42.68,457.36,0.9855,86.28,458.69,0.9967,62.36,532.89,0.9783,100.84,534.28,0.9951,72.86,600.4,0.9533,102.34,605.83,0.9821
411,13.7,3,0.0,92.93,76.5,259.66,0.5226,65.24,134.07,0.7132,62.94,126.89,0.0841,62.92,127.28,0.8196,45.07,123.72,0.0154,46.52,123.92,0.9151,31.29,150.33,0.8251,28.51,154.67,0.9823,39.9,205.31,0.2861,35.54,213.2,0.967,63.15,207.69,0.282,66.12,211.59,0.8881,29.35,247.76,0.6861,27.14,252.15,0.8815,47.77,304.1,0.0863,41.64,307.09,0.2856,52.58,328.99,0.0177,39.47,336.0,0.0493
411,13.7,16,175.32,21.8,258.67,178.3,0.5314,236.28,61.07,0.302,236.1,55.83,0.0657,233.39,55.52,0.3308,223.09,53.52,0.0479,218.79,52.65,0.5622,212.23,71.77,0.7051,206.26,73.54,0.8896,195.68,106.79,0.4366,187.59,111.28,0.8637,198.79,135.36,0.3835,184.28,146.04,0.7335,219.79,150.74,0.8042,215.36,153.03,0.8827,223.27,207.43,0.3443,224.42,208.79,0.498,231.43,240.79,0.1098,229.61,243.9,0.1653
411,13.7,17,722.91,159.23,845.0,527.78,0.6774,834.24,201.13,0.0222,834.26,191.06,0.0149,838.74,193.15,0.0139,815.39,194.64,0.389,845.0,203.66,0.2548,779.31,247.09,0.6532,836.74,265.78,0.7081,744.21,325.29,0.2091,837.82,356.09,0.2223,772.83,355.16,0.072,839.59,386.56,0.0666,746.93,398.2,0.8285,784.93,405.46,0.825,756.14,508.2,0.538,787.13,519.58,0.5219,756.25,566.04,0.32,777.28,577.74,0.3012
411,13.7,18,216.51,194.52,326.62,635.3,0.8393,293.42,254.04,0.9861,296.53,241.39,0.7913,281.74,245.66,0.9911,292.81,235.85,0.0897,252.99,244.77,0.9715,285.86,280.43,0.9655,238.07,295.36,0.9972,290.4,350.54,0.6825,247.21,379.75,0.9862,312.31,410.83,0.6866,275.47,439.5,0.9682,295.57,420.63,0.9925,265.25,430.04,0.9979,302.56,501.97,0.9913,276.11,515.48,0.9974,292.64,576.73,0.975,279.59,594.45,0.9873
411,13.7,4,123.6,235.81,260.56,682.75,0.8735,214.79,290.36,0.8073,213.4,281.26,0.1579,208.25,283.3,0.9047,189.68,283.26,0.0433,181.65,289.48,0.9692,176.66,332.16,0.9031,163.51,344.47,0.9961,176.77,408.1,0.4699,173.78,433.22,0.9865,207.05,471.42,0.4408,207.25,488.35,0.9542,183.49,461.31,0.9819,175.5,470.55,0.9963,206.27,543.96,0.9763,203.66,557.12,0.9948,202.96,629.51,0.9376,206.87,646.55,0.9738
411,13.7,1,2.07,275.75,141.01,641.74,0.8108,72.57,318.59,0.1985,69.42,311.39,0.0377,72.17,311.66,0.2406,42.7,316.1,0.3951,73.45,317.93,0.9262,24.68,356.99,0.9358,90.65,355.82,0.9958,22.23,399.27,0.3921,123.18,378.01,0.9679,55.58,390.2,0.1801,114.76,353.22,0.7788,42.68,457.36,0.9855,86.28,458.69,0.9967,62.36,532.89,0.9783,100.84,534.28,0.9951,72.86,600.4,0.9533,102.34,605.83,0.9821
412,13.7333,3,0.0,92.4,76.02,260.47,0.5171,59.84,133.2,0.7415,58.12,126.15,0.1244,57.29,126.49,0.8192,39.46,123.59,0.0325,42.34,123.84,0.914,24.53,150.9,0.8545,29.29,155.18,0.9795,34.91,206.54,0.2873,40.03,214.12,0.9408,61.47,209.61,0.2654,64.39,212.76,0.823,22.41,248.53,0.7354,26.29,252.39,0.8869,34.86,313.69,0.1558,42.43,316.31,0.3883,37.89,349.86,0.0396,41.67,355.86,0.0918
412,13.7333,16,170.11,16.8,257.04,178.54,0.6238,243.74,56.45,0.122,240.98,51.31,0.0118,242.43,51.27,0.1799,221.35,47.69,0.0197,227.99,47.67,0.7112,206.31,64.25,0.7204,210.85,68.78,0.9397,187.44,93.51,0.5014,191.68,106.77,0.9543,187.88,114.4,0.4164,183.08,146.67,0.8453,212.48,148.64,0.8274,214.29,152.43,0.9168,214.81,208.86,0.183,218.12,211.05,0.3473,225.76,222.25,0.0302,222.82,228.09,0.0563
412,13.7333,17,723.44,160.16,845.0,526.48,0.742,829.11,200.64,0.016,828.87,189.91,0.0154,833.66,192.74,0.0072,804.69,196.62,0.6744,845.0,208.07,0.3087,768.54,248.44,0.8973,836.93,273.76,0.7439,736.0,311.0,0.5012,824.56,359.14,0.1409,757.93,331.21,0.153,797.39,383.85,0.0411,739.9,403.76,0.9306,787.44,412.88,0.8663,742.34,500.7,0.7816,781.67,514.3,0.6296,748.75,568.38,0.5424,780.05,580.65,0.4057
412,13.7333,18,216.4,194.79,327.47,635.68,0.8485,293.88,257.13,0.9902,297.71,244.83,0.827,282.82,247.58,0.9941,294.67,239.38,0.0837,253.93,244.29,0.9797,286.53,283.36,0.9703,237.8,295.69,0.9978,292.59,353.12,0.6453,244.47,381.83,0.9865,316.85,406.16,0.6163,269.93,440.33,0.9624,299.29,426.63,0.994,267.88,434.87,0.9984,301.74,508.89,0.9922,271.2,519.75,0.9978,295.75,584.93,0.978,275.45,597.27,0.989
412,13.7333,1,1.98,267.85,143.2,638.3,0.8623,88.25,304.69,0.0834,85.05,297.28,0.0134,86.98,295.88,0.0849,51.97,304.61,0.3514,85.92,303.13,0.9528,30.99,345.61,0.9855,97.71,338.7,0.995,14.14,378.35,0.7198,123.41,358.21,0.9253,29.83,330.88,0.2756,109.1,313.56,0.5667,51.02,448.53,0.9959,94.85,448.77,0.9976,70.28,530.32,0.9899,107.51,530.8,0.9944,86.26,599.38,0.9637,119.73,606.21,0.9731
413,13.7667,3,0.0,92.2,75.63,260.77,0.5171,59.84,133.2,0.7416,58.12,126.15,0.1244,57.29,126.49,0.8192,39.46,123.59,0.0325,42.34,123.84,0.914,24.53,150.9,0.8545,29.29,155.18,0.9795,34.91,206.54,0.2873,40.03,214.12,0.9408,61.47,209.61,0.2654,64.39,212.76,0.823,22.41,248.53,0.7354,26.29,252.39,0.8869,34.86,313.69,0.1558,42.43,316.31,0.3883,37.89,349.86,0.0396,41.67,355.86,0.0918
413,13.7667,16,167.96,14.94,256.65,178.63,0.6238,243.74,56.45,0.122,240.98,51.31,0.0118,242.43,51.28,0.1799,221.35,47.7,0.0197,227.99,47.67,0.7113,206.31,64.25,0.7204,210.85,68.78,0.9397,187.44,93.51,0.5014,191.68,106.77,0.9543,187.88,114.4,0.4164,183.08,146.67,0.8453,212.48,148.64,0.8274,214.29,152.43,0.9168,214.81,208.86,0.183,218.12,211.05,0.3472,225.76,222.25,0.0302,222.82,228.09,0.0563
413,13.7667,17,723.69,160.56,845.0,525.98,0.7419,829.11,200.64,0.016,828.87,189.91,0.0154,833.66,192.74,0.0072,804.69,196.62,0.6744,845.0,208.07,0.3087,768.54,248.44,0.8973,836.93,273.76,0.7439,736.0,311.0,0.5012,824.57,359.14,0.1409,757.93,331.21,0.153,797.4,383.85,0.0411,739.9,403.76,0.9306,787.44,412.88,0.8663,742.34,500.7,0.7816,781.67,514.3,0.6296,748.75,568.38,0.5424,780.05,580.65,0.4057
413,13.7667,18,216.11,194.88,328.04,635.82,0.8485,293.88,257.13,0.9902,297.71,244.83,0.827,282.82,247.58,0.9941,294.67,239.38,0.0837,253.93,244.29,0.9797,286.53,283.36,0.9703,237.8,295.69,0.9978,292.59,353.12,0.6453,244.47,381.83,0.9865,316.85,406.15,0.6163,269.93,440.33,0.9624,299.29,426.63,0.994,267.88,434.87,0.9984,301.74,508.89,0.9922,271.2,519.75,0.9978,295.75,584.93,0.978,275.45,597.27,0.989
413,13.7667,1,1.82,265.0,144.17,637.1,0.8623,88.25,304.69,0.0834,85.05,297.28,0.0134,86.98,295.88,0.0849,51.96,304.61,0.3514,85.92,303.13,0.9527,30.99,345.61,0.9855,97.71,338.7,0.995,14.14,378.35,0.7198,123.41,358.21,0.9253,29.83,330.88,0.2756,109.1,313.56,0.5667,51.02,448.53,0.9959,94.85,448.77,0.9976,70.28,530.32,0.9899,107.51,530.8,0.9944,86.26,599.38,0.9637,119.73,606.21,0.9731
414,13.8,3,0.0,92.12,75.29,260.87,0.5171,59.84,133.2,0.7416,58.12,126.15,0.1244,57.29,126.49,0.8192,39.46,123.59,0.0325,42.34,123.84,0.914,24.53,150.9,0.8545,29.29,155.18,0.9795,34.91,206.54,0.2873,40.03,214.12,0.9408,61.47,209.61,0.2654,64.39,212.76,0.823,22.41,248.53,0.7354,26.29,252.39,0.8869,34.86,313.69,0.1558,42.43,316.31,0.3883,37.89,349.86,0.0396,41.67,355.86,0.0918
414,13.8,16,166.96,14.25,256.69,178.67,0.6238,243.74,56.45,0.122,240.98,51.31,0.0118,242.43,51.28,0.1799,221.35,47.7,0.0197,227.99,47.67,0.7113,206.31,64.25,0.7204,210.85,68.78,0.9397,187.44,93.51,0.5014,191.68,106.77,0.9543,187.88,114.4,0.4164,183.08,146.67,0.8453,212.48,148.64,0.8274,214.29,152.43,0.9168,214.81,208.86,0.183,218.12,211.05,0.3472,225.76,222.25,0.0302,222.82,228.09,0.0563
414,13.8,17,723.83,160.74,845.0,525.8,0.7419,829.11,200.64,0.016,828.87,189.91,0.0154,833.66,192.74,0.0072,804.69,196.62,0.6744,845.0,208.07,0.3087,768.54,248.44,0.8973,836.93,273.76,0.7439,736.0,311.0,0.5012,824.57,359.14,0.1409,757.93,331.21,0.153,797.4,383.85,0.0411,739.9,403.76,0.9306,787.44,412.88,0.8663,742.34,500.7,0.7816,781.67,514.3,0.6296,748.75,568.38,0.5424,780.05,580.65,0.4057
414,13.8,18,215.77,194.91,328.48,635.86,0.8485,293.88,257.13,0.9902,297.71,244.83,0.827,282.82,247.58,0.9941,294.67,239.38,0.0837,253.93,244.29,0.9797,286.53,283.36,0.9703,237.8,295.69,0.9978,292.59,353.12,0.6453,244.47,381.83,0.9865,316.85,406.15,0.6163,269.93,440.33,0.9624,299.29,426.63,0.994,267.88,434.87,0.9984,301.74,508.89,0.9922,271.2,519.75,0.9978,295.75,584.93,0.978,275.45,597.27,0.989
414,13.8,1,1.66,264.08,144.67,636.76,0.8623,88.25,304.69,0.0834,85.05,297.28,0.0134,86.98,295.88,0.0849,51.96,304.61,0.3514,85.92,303.13,0.9527,30.99,345.61,0.9855,97.71,338.7,0.995,14.14,378.35,0.7198,123.41,358.21,0.9253,29.83,330.88,0.2756,109.1,313.56,0.5667,51.02,448.53,0.9959,94.85,448.77,0.9976,70.28,530.32,0.9899,107.51,530.8,0.9944,86.26,599.38,0.9637,119.73,606.21,0.9731
415,13.8333,3,0.23,92.1,74.99,260.9,0.5171,59.84,133.2,0.7416,58.12,126.15,0.1244,57.29,126.49,0.8192,39.46,123.59,0.0325,42.34,123.84,0.914,24.53,150.9,0.8545,29.29,155.18,0.9795,34.91,206.54,0.2873,40.03,214.12,0.9408,61.47,209.61,0.2654,64.39,212.76,0.823,22.41,248.53,0.7354,26.29,252.39,0.8869,34.86,313.69,0.1558,42.43,316.31,0.3883,37.89,349.86,0.0396,41.67,355.86,0.0918
415,13.8333,16,166.43,14.01,256.9,178.68,0.6238,243.74,56.45,0.122,240.98,51.31,0.0118,242.43,51.28,0.1799,221.35,47.7,0.0197,227.99,47.67,0.7113,206.31,64.25,0.7204,210.85,68.78,0.9397,187.44,93.51,0.5014,191.68,106.77,0.9543,187.88,114.4,0.4164,183.08,146.67,0.8453,212.48,148.64,0.8274,214.29,152.43,0.9168,214.81,208.86,0.183,218.12,211.05,0.3472,225.76,222.25,0.0302,222.82,228.09,0.0563
415,13.8333,17,723.92,160.84,845.0,525.74,0.7419,829.11,200.64,0.016,828.87,189.91,0.0154,833.66,192.74,0.0072,804.69,196.62,0.6744,845.0,208.07,0.3087,768.54,248.44,0.8973,836.93,273.76,0.7439,736.0,311.0,0.5012,824.57,359.14,0.1409,757.93,331.21,0.153,797.4,383.85,0.0411,739.9,403.76,0.9306,787.44,412.88,0.8663,742.34,500.7,0.7816,781.67,514.3,0.6296,748.75,568.38,0.5424,780.05,580.65,0.4057
415,13.8333,18,215.44,194.91,328.85,635.87,0.8485,293.88,257.13,0.9902,297.71,244.83,0.827,282.82,247.58,0.9941,294.67,239.38,0.0837,253.93,244.29,0.9797,286.53,283.36,0.9703,237.8,295.69,0.9978,292.59,353.12,0.6453,244.47,381.83,0.9865,316.85,406.15,0.6163,269.93,440.33,0.9624,299.29,426.63,0.994,267.88,434.87,0.9984,301.74,508.89,0.9922,271.2,519.75,0.9978,295.75,584.93,0.978,275.45,597.27,0.989
415,13.8333,1,1.51,263.88,144.96,636.74,0.8623,88.25,304.69,0.0834,85.05,297.28,0.0134,86.98,295.88,0.0849,51.96,304.61,0.3514,85.92,303.13,0.9527,30.99,345.61,0.9855,97.71,338.7,0.995,14.14,378.35,0.7198,123.41,358.21,0.9253,29.83,330.88,0.2756,109.1,313.56,0.5667,51.02,448.53,0.9959,94.85,448.77,0.9976,70.28,530.32,0.9899,107.51,530.8,0.9944,86.26,599.38,0.9637,119.73,606.21,0.9731
416,13.8667,3,0.52,90.14,73.87,256.76,0.6073,57.1,129.98,0.7367,55.82,123.12,0.1415,54.01,123.26,0.8059,39.31,121.17,0.0353,38.62,120.93,0.8902,24.59,148.32,0.8359,27.24,151.71,0.9706,34.29,201.87,0.292,38.45,208.66,0.9194,59.57,200.52,0.2741,63.41,202.92,0.7927,22.38,244.53,0.7025,24.61,248.08,0.857,35.34,306.53,0.1536,43.5,309.16,0.3594,35.06,343.84,0.041,40.39,349.5,0.0886
416,13.8667,16,173.31,20.52,259.54,177.83,0.5799,243.45,60.47,0.2235,241.38,55.14,0.0289,241.39,55.06,0.2959,218.69,53.29,0.0536,227.2,53.05,0.8084,201.17,73.43,0.7717,220.05,76.76,0.9453,186.76,105.14,0.3439,214.92,112.41,0.8986,195.19,115.68,0.2587,214.09,131.14,0.7084,209.69,154.52,0.775,221.14,157.29,0.8853,214.6,208.83,0.241,229.32,210.26,0.4319,225.54,239.28,0.0671,233.01,243.73,0.1201
416,13.8667,17,724.1,159.68,845.0,525.51,0.8761,788.32,198.72,0.1149,791.94,188.5,0.1639,798.5,192.11,0.019,799.13,198.09,0.9204,838.91,204.19,0.2804,773.24,251.61,0.9851,841.68,266.08,0.8409,735.53,310.9,0.8781,829.56,343.7,0.1576,751.3,317.75,0.5291,795.54,344.93,0.0694,747.09,408.16,0.9744,794.56,411.51,0.904,736.79,504.3,0.8613,782.28,514.75,0.6167,749.04,572.8,0.5271,785.62,579.15,0.3053
416,13.8667,1,4.62,259.58,146.21,626.01,0.8294,70.05,299.04,0.049,70.89,290.74,0.0292,70.86,290.28,0.0194,59.11,295.14,0.8091,88.62,295.69,0.6592,49.95,332.93,0.9852,105.58,332.56,0.9881,18.79,374.37,0.8236,120.9,381.64,0.8453,20.07,353.36,0.4052,101.34,391.7,0.4318,63.19,437.37,0.9957,101.15,436.95,0.9963,60.78,517.82,0.9908,105.41,515.31,0.9923,71.59,588.93,0.9679,125.64,593.03,0.9725
416,13.8667,4,150.03,236.11,296.82,703.84,0.857,231.9,293.88,0.8501,230.81,281.13,0.2299,221.51,286.1,0.9189,207.95,276.38,0.0482,188.07,288.98,0.9468,192.76,320.62,0.8874,173.24,342.32,0.993,197.83,402.52,0.4819,195.13,432.82,0.9796,231.22,474.11,0.5143,236.36,489.86,0.9512,207.53,462.49,0.9805,198.88,476.59,0.9954,217.32,547.58,0.9797,228.3,567.17,0.9949,207.33,637.36,0.9467,244.1,661.47,0.9759
417,13.9,3,0.76,89.39,73.33,255.14,0.6112,57.1,129.98,0.7365,55.82,123.11,0.1416,54.01,123.26,0.8055,39.33,121.17,0.0353,38.62,120.93,0.8897,24.63,148.31,0.8357,27.21,151.71,0.9704,34.35,201.86,0.2937,38.44,208.69,0.9193,59.6,200.52,0.2753,63.43,202.94,0.7925,22.39,244.53,0.6991,24.58,248.09,0.8546,35.5,306.34,0.1501,43.59,308.99,0.3523,35.28,343.28,0.0397,40.51,348.95,0.0856
417,13.9,16,176.04,23.05,260.52,177.5,0.5799,243.45,60.47,0.224,241.38,55.14,0.029,241.38,55.05,0.2966,218.71,53.29,0.0535,227.19,53.05,0.8084,201.2,73.43,0.7712,220.0,76.76,0.9453,186.8,105.12,0.3433,214.84,112.41,0.8986,195.23,115.62,0.2585,214.01,131.12,0.7085,209.71,154.52,0.7747,221.12,157.29,0.8853,214.64,208.83,0.2411,229.29,210.27,0.4321,225.59,239.32,0.0672,232.99,243.78,0.1203
417,13.9,17,724.23,159.26,845.0,525.43,0.8761,788.34,198.73,0.1144,791.95,188.5,0.1632,798.52,192.12,0.0189,799.13,198.09,0.9203,838.92,204.19,0.2802,773.25,251.6,0.985,841.68,266.08,0.8407,735.53,310.9,0.878,829.55,343.69,0.1575,751.31,317.78,0.5287,795.55,344.93,0.0693,747.08,408.16,0.9744,794.55,411.51,0.9039,736.79,504.32,0.8612,782.29,514.78,0.6165,749.01,572.8,0.5269,785.61,579.17,0.3051
417,13.9,1,5.72,258.11,146.9,622.04,0.8289,74.22,298.88,0.0477,74.63,290.48,0.0244,74.58,290.04,0.0215,59.82,294.77,0.7707,89.45,295.53,0.7139,49.44,332.84,0.9847,105.27,332.7,0.9893,19.11,375.09,0.8081,120.96,381.87,0.8583,20.8,355.12,0.3806,102.27,392.38,0.4451,62.5,437.37,0.9957,100.68,437.23,0.9965,60.9,517.61,0.9906,105.75,515.43,0.9927,71.66,588.66,0.9677,125.56,593.5,0.9731
417,13.9,4,151.15,236.09,301.52,705.71,0.8572,231.87,293.88,0.8507,230.8,281.17,0.2307,221.5,286.07,0.9201,207.91,276.47,0.0478,188.06,288.89,0.9475,192.5,320.7,0.8858,173.23,342.1,0.9928,197.66,402.41,0.4736,195.17,432.31,0.9791,231.0,473.78,0.5051,236.43,489.38,0.9498,207.18,462.4,0.9799,198.74,476.38,0.9952,217.13,547.43,0.9795,228.79,566.82,0.9948,207.07,637.37,0.9468,244.71,661.25,0.9759
418,13.9333,3,0.96,89.12,73.03,254.55,0.6116,57.1,129.97,0.7366,55.82,123.11,0.1416,54.01,123.26,0.8056,39.33,121.17,0.0353,38.62,120.93,0.8898,24.63,148.31,0.8358,27.21,151.71,0.9704,34.35,201.86,0.2938,38.44,208.69,0.9193,59.6,200.51,0.2755,63.43,202.94,0.7926,22.4,244.53,0.6992,24.57,248.09,0.8546,35.5,306.34,0.15,43.59,308.98,0.3523,35.28,343.25,0.0397,40.51,348.93,0.0856
418,13.9333,16,177.08,23.98,260.84,177.38,0.5801,243.45,60.47,0.224,241.38,55.14,0.029,241.38,55.05,0.2967,218.71,53.29,0.0535,227.19,53.05,0.8084,201.19,73.43,0.7714,220.01,76.76,0.9453,186.79,105.13,0.3434,214.84,112.42,0.8986,195.22,115.65,0.2585,214.01,131.13,0.7085,209.71,154.53,0.7747,221.12,157.3,0.8853,214.63,208.84,0.241,229.3,210.27,0.4321,225.58,239.32,0.0671,233.0,243.78,0.1203
418,13.9333,17,724.33,159.13,845.0,525.41,0.8761,788.35,198.73,0.1143,791.96,188.51,0.1631,798.53,192.12,0.0189,799.13,198.09,0.9203,838.92,204.19,0.2804,773.24,251.6,0.985,841.68,266.09,0.8408,735.53,310.9,0.878,829.56,343.7,0.1577,751.31,317.78,0.5288,795.6,344.94,0.0694,747.08,408.16,0.9744,794.55,411.51,0.904,736.79,504.32,0.8612,782.29,514.79,0.6165,749.01,572.79,0.5266,785.6,579.17,0.305
418,13.9333,1,5.97,257.68,147.28,620.71,0.8287,74.18,298.88,0.0476,74.61,290.48,0.0244,74.54,290.04,0.0215,59.81,294.77,0.7713,89.43,295.53,0.7136,49.47,332.84,0.9847,105.27,332.72,0.9893,19.09,375.06,0.8082,120.95,381.89,0.8583,20.8,355.13,0.3809,102.3,392.41,0.4452,62.56,437.36,0.9957,100.71,437.23,0.9965,60.93,517.65,0.9906,105.74,515.5,0.9926,71.64,588.69,0.9674,125.51,593.56,0.9728
418,13.9333,4,150.78,236.08,303.86,706.36,0.8571,231.89,293.89,0.8506,230.8,281.14,0.2304,221.48,286.11,0.9196,207.91,276.39,0.048,188.01,288.98,0.9472,192.69,320.65,0.8872,173.14,342.27,0.9929,197.85,402.5,0.4799,195.15,432.68,0.9794,231.25,474.04,0.5119,236.44,489.73,0.9508,207.4,462.43,0.9803,198.75,476.51,0.9953,217.29,547.5,0.9796,228.46,567.09,0.9949,207.22,637.32,0.9466,244.39,661.44,0.9758
419,13.9667,3,1.14,89.04,72.84,254.33,0.6119,57.09,129.97,0.7366,55.82,123.11,0.1416,54.0,123.26,0.8056,39.33,121.17,0.0353,38.62,120.93,0.8897,24.63,148.31,0.8358,27.21,151.71,0.9704,34.35,201.86,0.2939,38.44,208.69,0.9193,59.6,200.51,0.2755,63.43,202.94,0.7926,22.4,244.53,0.6989,24.57,248.1,0.8544,35.51,306.33,0.1497,43.59,308.97,0.3517,35.29,343.22,0.0396,40.52,348.89,0.0853
419,13.9667,16,177.48,24.31,260.91,177.35,0.5801,243.45,60.47,0.2241,241.38,55.14,0.029,241.38,55.05,0.2968,218.71,53.29,0.0536,227.19,53.05,0.8084,201.2,73.43,0.7714,220.0,76.76,0.9453,186.79,105.13,0.3434,214.82,112.42,0.8986,195.22,115.66,0.2586,213.99,131.15,0.7085,209.71,154.53,0.7747,221.12,157.3,0.8852,214.63,208.83,0.241,229.29,210.27,0.432,225.58,239.32,0.0671,232.99,243.77,0.1203
419,13.9667,17,724.42,159.1,845.0,525.4,0.8761,788.35,198.73,0.1143,791.96,188.51,0.1631,798.53,192.12,0.0189,799.12,198.09,0.9203,838.92,204.19,0.2804,773.24,251.6,0.985,841.68,266.09,0.8409,735.53,310.9,0.878,829.57,343.7,0.1577,751.32,317.77,0.5288,795.61,344.93,0.0694,747.08,408.16,0.9744,794.55,411.52,0.904,736.79,504.33,0.8612,782.29,514.79,0.6166,749.01,572.8,0.5266,785.6,579.17,0.305
419,13.9667,1,5.93,257.64,147.54,620.33,0.8287,74.13,298.87,0.0477,74.56,290.47,0.0245,74.49,290.03,0.0214,59.8,294.77,0.772,89.42,295.53,0.7129,49.47,332.84,0.9847,105.27,332.72,0.9893,19.07,375.06,0.8084,120.95,381.9,0.858,20.77,355.13,0.3811,102.29,392.45,0.4448,62.57,437.37,0.9957,100.72,437.23,0.9965,60.94,517.67,0.9906,105.74,515.51,0.9926,71.65,588.72,0.9674,125.52,593.57,0.9728
419,13.9667,4,149.95,236.07,305.23,706.53,0.8571,231.88,293.89,0.8505,230.79,281.15,0.2302,221.49,286.11,0.9195,207.9,276.4,0.048,188.03,288.98,0.9472,192.7,320.65,0.8872,173.14,342.27,0.9929,197.86,402.51,0.4799,195.16,432.66,0.9794,231.26,474.06,0.5118,236.45,489.73,0.9508,207.39,462.41,0.9803,198.74,476.49,0.9953,217.25,547.46,0.9796,228.49,567.05,0.9949,207.13,637.27,0.9466,244.44,661.4,0.9758
420,14.0,3,1.3,89.01,72.69,254.27,0.6119,57.09,129.97,0.7366,55.82,123.11,0.1416,54.0,123.26,0.8056,39.33,121.17,0.0353,38.62,120.93,0.8897,24.63,148.31,0.8358,27.21,151.71,0.9704,34.35,201.87,0.2939,38.44,208.69,0.9193,59.6,200.51,0.2755,63.43,202.94,0.7926,22.4,244.53,0.6989,24.57,248.1,0.8544,35.51,306.33,0.1497,43.59,308.97,0.3517,35.29,343.22,0.0396,40.52,348.89,0.0853
420,14.0,16,177.66,24.42,260.89,177.34,0.5801,243.45,60.47,0.2241,241.38,55.14,0.029,241.38,55.05,0.2967,218.71,53.29,0.0536,227.19,53.05,0.8084,201.2,73.43,0.7714,220.0,76.76,0.9453,186.79,105.13,0.3434,214.82,112.42,0.8986,195.22,115.66,0.2586,213.99,131.15,0.7085,209.71,154.53,0.7747,221.12,157.3,0.8852,214.63,208.83,0.241,229.29,210.27,0.432,225.58,239.32,0.0671,232.99,243.77,0.1203
420,14.0,17,724.5,159.11,845.0,525.41,0.8761,788.35,198.73,0.1144,791.96,188.51,0.1631,798.53,192.12,0.0189,799.13,198.09,0.9203,838.92,204.19,0.2804,773.24,251.6,0.985,841.68,266.09,0.8409,735.53,310.9,0.878,829.57,343.7,0.1577,751.32,317.77,0.5288,795.61,344.93,0.0694,747.08,408.16,0.9744,794.55,411.52,0.904,736.79,504.33,0.8612,782.29,514.79,0.6166,749.01,572.8,0.5266,785.6,579.17,0.305
420,14.0,1,5.8,257.73,147.74,620.3,0.8286,74.12,298.87,0.0477,74.55,290.47,0.0245,74.49,290.03,0.0214,59.8,294.77,0.772,89.42,295.53,0.7129,49.47,332.84,0.9847,105.27,332.72,0.9893,19.07,375.06,0.8084,120.95,381.9,0.8579,20.77,355.13,0.3812,102.28,392.45,0.4448,62.57,437.37,0.9957,100.72,437.23,0.9965,60.94,517.67,0.9906,105.74,515.51,0.9926,71.65,588.72,0.9673,125.51,593.57,0.9728
420,14.0,4,149.02,236.06,306.15,706.52,0.8571,231.88,293.89,0.8505,230.79,281.15,0.2302,221.49,286.11,0.9195,207.9,276.4,0.048,188.03,288.98,0.9472,192.7,320.66,0.8872,173.14,342.27,0.9929,197.87,402.51,0.4799,195.16,432.66,0.9794,231.26,474.06,0.5118,236.45,489.74,0.9508,207.39,462.42,0.9803,198.74,476.49,0.9953,217.25,547.46,0.9796,228.49,567.04,0.9949,207.13,637.27,0.9466,244.44,661.4,0.9758
